[Device Information]
EVM Device Name	1
Date and Time	10Nov16 22:44 (Eastern Standard Time)
Notes	
Number of Channels	1
[Channel Information]
Channel Name	CH1
Sampling Frequency	80000.000
Input Frequency	0.000
Max Code	65535.000
Max Voltage	4.500
Min Code	0.000
Min Voltage	0.000
Data Format	Decimal
[Channel Data]
	25416
	25417
	25416
	25417
	25415
	25415
	25418
	25417
	25417
	25416
	25414
	25417
	25416
	25416
	25415
	25415
	25414
	25417
	25416
	25415
	25415
	25415
	25416
	25417
	25416
	25417
	25414
	25415
	25416
	25416
	25416
	25415
	25413
	25416
	25417
	25417
	25417
	25414
	25416
	25416
	25417
	25418
	25414
	25416
	25416
	25415
	25416
	25417
	25414
	25416
	25415
	25415
	25419
	25415
	25414
	25416
	25414
	25417
	25419
	25414
	25416
	25415
	25413
	25418
	25416
	25414
	25416
	25414
	25414
	25418
	25415
	25415
	25415
	25413
	25418
	25417
	25414
	25416
	25413
	25413
	25416
	25414
	25415
	25415
	25412
	25415
	25415
	25414
	25417
	25413
	25413
	25416
	25415
	25414
	25415
	25413
	25413
	25415
	25413
	25416
	25414
	25411
	25413
	25413
	25414
	25414
	25412
	25411
	25413
	25413
	25412
	25414
	25411
	25412
	25413
	25413
	25413
	25411
	25412
	25412
	25413
	25411
	25412
	25413
	25412
	25412
	25412
	25411
	25412
	25412
	25411
	25411
	25411
	25412
	25413
	25410
	25412
	25412
	25412
	25411
	25413
	25412
	25412
	25409
	25410
	25410
	25411
	25411
	25412
	25409
	25411
	25412
	25410
	25412
	25411
	25409
	25412
	25412
	25411
	25412
	25411
	25410
	25412
	25411
	25411
	25410
	25410
	25412
	25412
	25410
	25411
	25411
	25412
	25411
	25412
	25410
	25411
	25410
	25414
	25411
	25410
	25411
	25409
	25412
	25413
	25410
	25409
	25407
	25409
	25412
	25413
	25410
	25409
	25407
	25410
	25414
	25412
	25410
	25408
	25408
	25413
	25415
	25412
	25409
	25407
	25409
	25414
	25412
	25410
	25570
	25576
	25586
	25595
	25600
	25600
	25604
	25611
	25618
	25683
	25688
	25690
	25697
	25704
	25713
	25717
	25718
	25720
	25693
	25671
	25673
	25673
	25668
	25668
	25672
	25677
	25677
	25673
	25735
	25737
	25744
	25750
	25749
	25748
	25752
	25755
	25760
	25704
	25697
	25695
	25696
	25695
	25700
	25698
	25692
	25691
	25752
	25758
	25764
	25760
	25758
	25763
	25765
	25769
	25773
	25744
	25706
	25708
	25708
	25711
	25706
	25699
	25702
	25702
	25703
	25766
	25760
	25760
	25766
	25768
	25773
	25772
	25767
	25770
	25712
	25713
	25716
	25707
	25703
	25706
	25704
	25709
	25707
	25756
	25761
	25765
	25767
	25774
	25771
	25767
	25771
	25773
	25757
	25719
	25711
	25708
	25710
	25708
	25711
	25709
	25702
	25703
	25764
	25765
	25771
	25768
	25766
	25770
	25771
	25775
	25777
	25712
	25711
	25711
	25711
	25711
	25710
	25704
	25705
	25705
	25762
	25767
	25767
	25765
	25769
	25771
	25773
	25774
	25772
	25763
	25717
	25714
	25713
	25711
	25706
	25707
	25707
	25705
	25705
	25764
	25764
	25768
	25768
	25769
	25773
	25770
	25773
	25777
	25714
	25714
	25712
	25711
	25711
	25710
	25708
	25706
	25703
	25761
	25768
	25767
	25767
	25769
	25770
	25773
	25775
	25776
	25771
	25714
	25713
	25714
	25712
	25709
	25708
	25706
	25707
	25707
	25767
	25766
	25767
	25769
	25770
	25772
	25775
	25773
	25775
	25715
	25714
	25714
	25712
	25710
	25709
	25708
	25707
	25707
	25757
	25766
	25769
	25769
	25772
	25772
	25773
	25776
	25775
	25774
	25717
	25712
	25713
	25715
	25709
	25709
	25708
	25704
	25707
	25768
	25764
	25769
	25768
	25769
	25776
	25774
	25774
	25778
	25713
	25715
	25716
	25711
	25710
	25710
	25706
	25710
	25707
	25755
	25767
	25766
	25769
	25775
	25771
	25772
	25775
	25772
	25780
	25719
	25714
	25716
	25711
	25709
	25712
	25710
	25707
	25707
	25765
	25767
	25771
	25771
	25774
	25774
	25774
	25778
	25778
	25719
	25718
	25714
	25713
	25714
	25711
	25712
	25709
	25707
	25757
	25767
	25770
	25772
	25774
	25773
	25775
	25775
	25779
	25781
	25719
	25717
	25715
	25715
	25715
	25713
	25711
	25706
	25707
	25771
	25771
	25773
	25774
	25772
	25777
	25778
	25777
	25780
	25719
	25717
	25720
	25716
	25714
	25714
	25711
	25710
	25712
	25754
	25770
	25771
	25770
	25775
	25778
	25776
	25779
	25779
	25779
	25722
	25720
	25716
	25716
	25713
	25712
	25715
	25709
	25709
	25770
	25768
	25775
	25776
	25774
	25776
	25777
	25778
	25783
	25721
	25717
	25718
	25715
	25716
	25716
	25710
	25710
	25710
	25749
	25773
	25773
	25771
	25776
	25774
	25777
	25783
	25779
	25779
	25721
	25716
	25720
	25720
	25712
	25713
	25714
	25709
	25715
	25772
	25768
	25773
	25771
	25776
	25781
	25776
	25777
	25780
	25719
	25723
	25720
	25714
	25716
	25713
	25713
	25715
	25711
	25744
	25772
	25770
	25775
	25777
	25775
	25778
	25780
	25779
	25785
	25721
	25718
	25719
	25715
	25717
	25716
	25711
	25711
	25710
	25769
	25773
	25773
	25773
	25775
	25777
	25778
	25781
	25778
	25720
	25720
	25719
	25718
	25715
	25713
	25712
	25714
	25713
	25742
	25769
	25771
	25775
	25776
	25779
	25778
	25778
	25779
	25782
	25724
	25722
	25717
	25717
	25715
	25715
	25717
	25713
	25709
	25770
	25770
	25776
	25778
	25775
	25777
	25778
	25780
	25784
	25724
	25719
	25719
	25718
	25719
	25717
	25714
	25712
	25711
	25731
	25773
	25774
	25773
	25774
	25776
	25779
	25782
	25780
	25780
	25721
	25719
	25720
	25718
	25713
	25713
	25712
	25710
	25713
	25767
	25767
	25772
	25775
	25777
	25779
	25775
	25777
	25782
	25723
	25722
	25719
	25713
	25715
	25717
	25714
	25714
	25708
	25717
	25771
	25772
	25775
	25776
	25772
	25775
	25779
	25780
	25782
	25720
	25714
	25718
	25718
	25715
	25716
	25709
	25707
	25711
	25769
	25772
	25773
	25769
	25773
	25778
	25777
	25781
	25778
	25718
	25721
	25718
	25718
	25716
	25709
	25708
	25713
	25709
	25715
	25770
	25766
	25772
