[Device Information]
EVM Device Name	1
Date and Time	10Nov16 23:07 (Eastern Standard Time)
Notes	
Number of Channels	1
[Channel Information]
Channel Name	CH1
Sampling Frequency	80000.000
Input Frequency	0.000
Max Code	65535.000
Max Voltage	4.500
Min Code	0.000
Min Voltage	0.000
Data Format	Decimal
[Channel Data]
	24834
	24833
	24838
	24837
	24837
	24821
	24790
	24791
	24790
	24787
	24787
	24784
	24780
	24784
	24783
	24782
	24780
	24777
	24779
	24779
	24777
	24778
	24774
	24774
	24818
	24822
	24821
	24823
	24820
	24824
	24829
	24828
	24829
	24821
	24783
	24786
	24784
	24782
	24782
	24777
	24778
	24779
	24777
	24823
	24821
	24822
	24826
	24827
	24828
	24829
	24825
	24830
	24790
	24786
	24786
	24781
	24779
	24782
	24780
	24781
	24779
	24792
	24820
	24824
	24825
	24827
	24824
	24824
	24827
	24828
	24832
	24785
	24783
	24782
	24783
	24781
	24782
	24779
	24777
	24777
	24820
	24825
	24825
	24822
	24824
	24826
	24828
	24831
	24827
	24806
	24784
	24782
	24784
	24786
	24780
	24779
	24777
	24777
	24781
	24822
	24820
	24823
	24823
	24826
	24830
	24827
	24828
	24827
	24783
	24786
	24784
	24780
	24783
	24779
	24780
	24782
	24776
	24807
	24822
	24820
	24826
	24827
	24824
	24828
	24827
	24828
	24832
	24784
	24783
	24783
	24780
	24781
	24782
	24777
	24779
	24779
	24820
	24824
	24823
	24822
	24827
	24826
	24828
	24829
	24828
	24791
	24787
	24783
	24784
	24784
	24779
	24779
	24779
	24778
	24778
	24824
	24823
	24824
	24825
	24826
	24827
	24828
	24828
	24829
	24786
	24785
	24783
	24782
	24781
	24782
	24780
	24780
	24780
	24818
	24824
	24823
	24826
	24829
	24829
	24829
	24830
	24830
	24827
	24788
	24784
	24784
	24783
	24781
	24783
	24782
	24779
	24780
	24823
	24824
	24826
	24828
	24830
	24830
	24828
	24830
	24834
	24790
	24789
	24785
	24784
	24784
	24783
	24781
	24780
	24778
	24795
	24825
	24826
	24826
	24827
	24827
	24829
	24831
	24832
	24833
	24787
	24787
	24786
	24787
	24785
	24782
	24781
	24781
	24782
	24825
	24825
	24826
	24826
	24827
	24829
	24831
	24830
	24832
	24813
	24789
	24788
	24786
	24786
	24784
	24782
	24784
	24783
	24780
	24828
	24825
	24825
	24830
	24828
	24831
	24833
	24831
	24832
	24792
	24788
	24789
	24787
	24784
	24785
	24785
	24781
	24783
	24811
	24826
	24829
	24828
	24829
	24831
	24830
	24833
	24834
	24832
	24789
	24789
	24786
	24788
	24785
	24785
	24785
	24782
	24784
	24827
	24827
	24830
	24830
	24830
	24834
	24833
	24833
	24836
	24798
	24791
	24791
	24788
	24788
	24788
	24787
