1,127.8,51.505,45.166
1,51.505,45.166,580.58
1,45.166,580.58,1608.3
1,580.58,1608.3,917.35
1,1608.3,917.35,540.87
1,917.35,540.87,398.62
1,540.87,398.62,266.2
1,398.62,266.2,353.77
1,266.2,353.77,298.89
1,353.77,298.89,267.59
1,298.89,267.59,218.88
1,267.59,218.88,8.6646
1,164.96,81.653,43.336
1,81.653,43.336,261.85
1,43.336,261.85,707.77
1,261.85,707.77,446.7
1,707.77,446.7,332.94
1,446.7,332.94,380.81
1,332.94,380.81,97.634
1,380.81,97.634,117.39
1,97.634,117.39,103.1
1,117.39,103.1,21.986
1,103.1,21.986,17.355
1,21.986,17.355,106.15
1,84.332,3.9613,64.381
1,3.9613,64.381,89.542
1,64.381,89.542,239.66
1,89.542,239.66,1619.3
1,239.66,1619.3,226.7
1,1619.3,226.7,142.05
1,226.7,142.05,447.25
1,142.05,447.25,91.852
1,447.25,91.852,727.93
1,91.852,727.93,145.1
1,727.93,145.1,102.03
1,145.1,102.03,17.921
1,128.06,51.098,45.463
1,51.098,45.463,580.54
1,45.463,580.54,1608.4
1,580.54,1608.4,917.87
1,1608.4,917.87,540.4
1,917.87,540.4,398.57
1,540.4,398.57,265.99
1,398.57,265.99,354.08
1,265.99,354.08,298.62
1,354.08,298.62,267.82
1,298.62,267.82,218.86
1,267.82,218.86,8.9809
1,80.303,11.55,99.425
1,11.55,99.425,57.74
1,99.425,57.74,81.631
1,57.74,81.631,105.21
1,81.631,105.21,198.06
1,105.21,198.06,359.38
1,198.06,359.38,370.72
1,359.38,370.72,244.48
1,370.72,244.48,1164.6
1,244.48,1164.6,233.58
1,1164.6,233.58,308.64
1,233.58,308.64,165.77
3,260.1,108.38,68.153
3,108.38,68.153,331.78
3,68.153,331.78,501.13
3,331.78,501.13,993.21
3,501.13,993.21,758.36
3,993.21,758.36,16.755
3,758.36,16.755,338.19
3,16.755,338.19,427.43
3,338.19,427.43,162.65
3,427.43,162.65,201.31
3,162.65,201.31,741.71
3,201.31,741.71,395.15
3,431.65,43.751,287.81
3,43.751,287.81,217.19
3,287.81,217.19,271.26
3,217.19,271.26,1373.3
3,271.26,1373.3,1332.1
3,1373.3,1332.1,89.099
3,1332.1,89.099,764.52
3,89.099,764.52,19.23
3,764.52,19.23,68.454
3,19.23,68.454,604.65
3,68.454,604.65,929.03
3,604.65,929.03,531.94
3,430.08,284.86,519.34
3,284.86,519.34,365.31
3,519.34,365.31,392.06
3,365.31,392.06,132.22
3,392.06,132.22,131.12
3,132.22,131.12,85.102
3,131.12,85.102,209.18
3,85.102,209.18,276.96
3,209.18,276.96,653.99
3,276.96,653.99,46.867
3,653.99,46.867,460.22
3,46.867,460.22,191.64
3,260.76,108.4,68.302
3,108.4,68.302,331.92
3,68.302,331.92,501
3,331.92,501,993.1
3,501,993.1,758.65
3,993.1,758.65,17.102
3,758.65,17.102,339.27
3,17.102,339.27,428.17
3,339.27,428.17,162.91
3,428.17,162.91,201.58
3,162.91,201.58,741.85
3,201.58,741.85,395.11
3,7.9737,74.337,566.88
3,74.337,566.88,1052
3,566.88,1052,738.27
3,1052,738.27,291.31
3,738.27,291.31,316.85
3,291.31,316.85,278.17
3,316.85,278.17,16.141
3,278.17,16.141,501.34
3,16.141,501.34,195.79
3,501.34,195.79,450.31
3,195.79,450.31,983.98
3,450.31,983.98,109.66
4,121.93,23.304,32.205
4,23.304,32.205,117.52
4,32.205,117.52,50.839
4,117.52,50.839,36.546
4,50.839,36.546,60.336
4,36.546,60.336,123.95
4,60.336,123.95,49.934
4,123.95,49.934,22.251
4,49.934,22.251,7.6642
4,22.251,7.6642,36.667
4,7.6642,36.667,86.602
4,36.667,86.602,29.443
4,284.89,59.504,15.732
4,59.504,15.732,66.15
