1,17.896,207.23,390.84,13.301,12.082,5.1369,0.10307,-0.67223,-1.2923,-0.33406,3.0584,5.2964
1,207.23,390.84,91.468,12.082,5.1369,-14.23,-0.67223,-1.2923,4.3303,3.0584,5.2964,4.6649
1,390.84,91.468,542.94,5.1369,-14.23,-25.717,-1.2923,4.3303,4.0492,5.2964,4.6649,-0.97548
1,91.468,542.94,-179.01,-14.23,-25.717,-53.379,4.3303,4.0492,-3.0702,4.6649,-0.97548,-19.776
1,542.94,-179.01,60.599,-25.717,-53.379,23.265,4.0492,-3.0702,-2.7492,-0.97548,-19.776,-4.1896
1,-179.01,60.599,-1036.1,-53.379,23.265,-12.202,-3.0702,-2.7492,-2.6844,-19.776,-4.1896,-6.9542
1,60.599,-1036.1,611.41,23.265,-12.202,15.311,-2.7492,-2.6844,-5.4813,-4.1896,-6.9542,4.4315
1,-1036.1,611.41,-461.97,-12.202,15.311,-4.814,-2.6844,-5.4813,-8.2148,-6.9542,4.4315,-1.7915
1,24.979,-53.654,95.785,-1.7402,-13.64,-12.804,1.426,6.6516,7.0692,-13.165,-13.64,-12.804
1,-53.654,95.785,-101.14,-13.64,-12.804,-12.847,6.6516,7.0692,6.7805,-13.64,-12.804,-12.847
1,95.785,-101.14,-61.261,-12.804,-12.847,-15.359,7.0692,6.7805,-10.471,-12.804,-12.847,-15.359
1,-101.14,-61.261,935.78,-12.847,-15.359,10.336,6.7805,-10.471,-8.6743,-12.847,-15.359,10.336
1,-61.261,935.78,-212.67,-15.359,10.336,-33.402,-10.471,-8.6743,-12.27,-15.359,10.336,-33.402
1,935.78,-212.67,926.98,10.336,-33.402,-5.1236,-8.6743,-12.27,-13.744,10.336,-33.402,-5.1236
1,-212.67,926.98,-1899.3,-33.402,-5.1236,3.2923,-12.27,-13.744,1.7877,-33.402,-5.1236,3.2923
1,926.98,-1899.3,1158.1,-5.1236,3.2923,-1.0478,-13.744,1.7877,-1.3319,-5.1236,3.2923,-1.0478
1,-67.962,-181.33,-298.91,-14.865,-13.036,-7.6404,-7.2599,0.11895,3.2753,7.8735,7.9499,8.0279
1,-181.33,-298.91,-339.78,-13.036,-7.6404,2.2175,0.11895,3.2753,2.8645,7.9499,8.0279,-4.1289
1,-298.91,-339.78,1647.1,-7.6404,2.2175,-39.947,3.2753,2.8645,-16.151,8.0279,-4.1289,-19.692
1,-339.78,1647.1,-1561.9,2.2175,-39.947,4.3209,2.8645,-16.151,-11.019,-4.1289,-19.692,-11.58
1,1647.1,-1561.9,888.01,-39.947,4.3209,-16.086,-16.151,-11.019,1.1201,-19.692,-11.58,-15.087
1,-1561.9,888.01,-655.62,4.3209,-16.086,22.258,-11.019,1.1201,2.5198,-11.58,-15.087,14.977
1,888.01,-655.62,435.97,-16.086,22.258,8.2457,1.1201,2.5198,10.565,-15.087,14.977,3.2175
1,-655.62,435.97,-725.3,22.258,8.2457,-0.8359,2.5198,10.565,-1.0926,14.977,3.2175,-0.88824
1,-92.478,-31.065,-87.99,-15.996,-14.027,-7.3866,-9.1483,-0.32146,3.1135,8.0881,9.1609,9.4265
1,-31.065,-87.99,1051.9,-14.027,-7.3866,-28.525,-0.32146,3.1135,6.7411,9.1609,9.4265,-11.099
1,-87.99,1051.9,-373.49,-7.3866,-28.525,-16.283,3.1135,6.7411,-10.416,9.4265,-11.099,-20.391
1,1051.9,-373.49,-193.59,-28.525,-16.283,17.331,6.7411,-10.416,7.741,-11.099,-20.391,-11.32
1,-373.49,-193.59,-1083.6,-16.283,17.331,-1.4948,-10.416,7.741,-12.758,-20.391,-11.32,9.2826
1,-193.59,-1083.6,1091.3,17.331,-1.4948,10.672,7.741,-12.758,3.6231,-11.32,9.2826,0.12458
1,-1083.6,1091.3,-617.9,-1.4948,10.672,2.1203,-12.758,3.6231,1.2686,9.2826,0.12458,0.61594
1,1091.3,-617.9,-175.73,10.672,2.1203,-0.53354,3.6231,1.2686,3.6429,0.12458,0.61594,-0.072723
1,-45.304,-269.83,-485.83,-18.066,-9.7591,-27.023,9.4525,10.895,9.6459,-9.7295,1.084,5.4274
1,-269.83,-485.83,668.13,-9.7591,-27.023,-19.367,10.895,9.6459,-20.064,1.084,5.4274,-4.9043
1,-485.83,668.13,288.67,-27.023,-19.367,12.006,9.6459,-20.064,-12.573,5.4274,-4.9043,-4.5389
1,668.13,288.67,1337.9,-19.367,12.006,0.81262,-20.064,-12.573,5.8352,-4.9043,-4.5389,-2.2952
1,288.67,1337.9,-1527.9,12.006,0.81262,9.0252,-12.573,5.8352,-5.9699,-4.5389,-2.2952,4.3464
1,1337.9,-1527.9,-174.11,0.81262,9.0252,1.085,5.8352,-5.9699,1.9922,-2.2952,4.3464,0.3095
1,-1527.9,-174.11,-126.33,9.0252,1.085,-2.4268,-5.9699,1.9922,-1.4568,4.3464,0.3095,-1.0875
1,-174.11,-126.33,-117.77,1.085,-2.4268,-0.8331,1.9922,-1.4568,-0.93488,0.3095,-1.0875,3.664
2,82.433,-378.53,627.72,25.507,-15.145,18.351,4.4366,-6.3929,4.0247,8.4738,-13.761,7.5951
2,-378.53,627.72,230.08,-15.145,18.351,14.347,-6.3929,4.0247,-15.402,-13.761,7.5951,-2.3041
2,627.72,230.08,-453.92,18.351,14.347,-2.0686,4.0247,-15.402,7.9158,7.5951,-2.3041,13.353
2,230.08,-453.92,947.39,14.347,-2.0686,-16.58,-15.402,7.9158,-1.4019,-2.3041,13.353,1.9423
2,-453.92,947.39,-1004.6,-2.0686,-16.58,-12.602,7.9158,-1.4019,20.527,13.353,1.9423,13.278
2,947.39,-1004.6,52.236,-16.58,-12.602,-12.07,-1.4019,20.527,16.449,1.9423,13.278,-2.3039
2,-1004.6,52.236,-428.59,-12.602,-12.07,-10.67,20.527,16.449,-11.9,13.278,-2.3039,-11.9
2,52.236,-428.59,1906.8,-12.07,-10.67,-13.467,16.449,-11.9,-18.479,-2.3039,-11.9,-18.479
2,40.447,291.02,-202.07,15.497,1.8092,16.727,7.6965,-2.9313,-0.84169,-2.2823,-10.67,-9.6225
2,291.02,-202.07,-411.35,1.8092,16.727,-8.8482,-2.9313,-0.84169,-7.8401,-10.67,-9.6225,0.015121
2,-202.07,-411.35,500.95,16.727,-8.8482,19.741,-0.84169,-7.8401,11.025,-9.6225,0.015121,5.5153
2,-411.35,500.95,157.08,-8.8482,19.741,-9.6029,-7.8401,11.025,3.957,0.015121,5.5153,13.728
2,500.95,157.08,-167.24,19.741,-9.6029,-8.0157,11.025,3.957,10.87,5.5153,13.728,14.105
2,157.08,-167.24,-1067.5,-9.6029,-8.0157,-19.29,3.957,10.87,5.0204,13.728,14.105,4.705
2,-167.24,-1067.5,950.29,-8.0157,-19.29,-7.4446,10.87,5.0204,-7.9568,14.105,4.705,-20.488
2,-1067.5,950.29,356.21,-19.29,-7.4446,-38.516,5.0204,-7.9568,-20.488,4.705,-20.488,-2.499
2,-66.115,609.52,-799.07,4.8576,-22.826,-6.9463,26.69,-47.43,27.302,-14.325,-4.4725,4.5335
2,609.52,-799.07,180.01,-22.826,-6.9463,-14.801,-47.43,27.302,-3.4856,-4.4725,4.5335,-15.31
2,-799.07,180.01,-192.81,-6.9463,-14.801,9.0247,27.302,-3.4856,-4.2079,4.5335,-15.31,-2.337
2,180.01,-192.81,785.07,-14.801,9.0247,11.421,-3.4856,-4.2079,20.156,-15.31,-2.337,-1.8227
2,-192.81,785.07,-246.15,9.0247,11.421,17.55,-4.2079,20.156,10.036,-2.337,-1.8227,21.288
2,785.07,-246.15,-999.06,11.421,17.55,7.7018,20.156,10.036,-2.5304,-1.8227,21.288,2.4292
2,-246.15,-999.06,829.1,17.55,7.7018,-13.474,10.036,-2.5304,-0.11668,21.288,2.4292,11.143
2,-999.06,829.1,345.25,7.7018,-13.474,26.544,-2.5304,-0.11668,-7.9797,2.4292,11.143,-2.4676
2,819.66,22.235,-1155.2,-26.527,6.4069,-24.659,-8.6435,-1.9674,7.8965,-16.959,-8.2207,15.193
2,22.235,-1155.2,-1411.1,6.4069,-24.659,-4.1225,-1.9674,7.8965,-32.175,-8.2207,15.193,6.974
2,-1155.2,-1411.1,1596.3,-24.659,-4.1225,-12.555,7.8965,-32.175,3.0155,15.193,6.974,3.6662
2,-1411.1,1596.3,-733.55,-4.1225,-12.555,10.765,-32.175,3.0155,0.30914,6.974,3.6662,-0.17504
2,1596.3,-733.55,442.92,-12.555,10.765,29.672,3.0155,0.30914,10.448,3.6662,-0.17504,-9.6326
2,-733.55,442.92,-242.93,10.765,29.672,25.274,0.30914,10.448,4.7333,-0.17504,-9.6326,-5.1564
