1,-53.628,-21.884,92.978,-18.948,-19.46,-18.382,-20.666,-19.46,-18.382,6.019,9.4238,9.0662
1,-21.884,92.978,56.139,-19.46,-18.382,-15.675,-19.46,-18.382,-15.675,9.4238,9.0662,3.8215
1,92.978,56.139,-936.97,-18.382,-15.675,24.046,-18.382,-15.675,24.046,9.0662,3.8215,-1.8253
1,56.139,-936.97,28.644,-15.675,24.046,15.347,-15.675,24.046,15.347,3.8215,-1.8253,-3.611
1,-936.97,28.644,397,24.046,15.347,-19.598,24.046,15.347,-19.598,-1.8253,-3.611,-20.023
1,28.644,397,-92.696,15.347,-19.598,-0.47005,15.347,-19.598,-0.47005,-3.611,-20.023,11.412
1,397,-92.696,-72.592,-19.598,-0.47005,10.569,-19.598,-0.47005,10.569,-20.023,11.412,-2.0595
1,-92.696,-72.592,446.33,-0.47005,10.569,0.74671,-0.47005,10.569,0.74671,11.412,-2.0595,-0.21958
1,103.15,-174.76,-31.197,-0.39833,-0.68342,0.62011,-0.53566,-0.66451,-0.52961,-0.020464,-0.28321,1.1015
1,-174.76,-31.197,-176.73,-0.68342,0.62011,-1.843,-0.66451,-0.52961,1.9038,-0.28321,1.1015,8.7879
1,-31.197,-176.73,-688.99,0.62011,-1.843,22.027,-0.52961,1.9038,4.5063,1.1015,8.7879,12.593
1,-176.73,-688.99,442.52,-1.843,22.027,29.246,1.9038,4.5063,15.453,8.7879,12.593,1.3881
1,-688.99,442.52,-1176.6,22.027,29.246,2.4285,4.5063,15.453,-0.42948,12.593,1.3881,-12.077
1,442.52,-1176.6,1330.3,29.246,2.4285,-3.9371,15.453,-0.42948,17.526,1.3881,-12.077,3.4006
1,-1176.6,1330.3,-17.428,2.4285,-3.9371,16.018,-0.42948,17.526,-5.5414,-12.077,3.4006,7.4142
1,1330.3,-17.428,-421.06,-3.9371,16.018,16.699,17.526,-5.5414,-20.661,3.4006,7.4142,7.7023
1,136.09,15.192,-378.82,0.32505,-0.55237,0.79332,-0.74074,-1.424,-0.31904,0.082461,-0.39485,5.9348
1,15.192,-378.82,-367.28,-0.55237,0.79332,10.607,-1.424,-0.31904,-3.4556,-0.39485,5.9348,7.5702
1,-378.82,-367.28,-161.61,0.79332,10.607,19.83,-0.31904,-3.4556,20.07,5.9348,7.5702,-4.554
1,-367.28,-161.61,197.97,10.607,19.83,-22.035,-3.4556,20.07,-11.329,7.5702,-4.554,10.374
1,-161.61,197.97,-114.51,19.83,-22.035,27.356,20.07,-11.329,11.683,-4.554,10.374,-8.967
1,197.97,-114.51,164.09,-22.035,27.356,-3.4639,-11.329,11.683,8.5669,10.374,-8.967,0.53086
1,-114.51,164.09,213.98,27.356,-3.4639,17.87,11.683,8.5669,8.7254,-8.967,0.53086,6.9588
1,164.09,213.98,-224.8,-3.4639,17.87,17.591,8.5669,8.7254,-32.548,0.53086,6.9588,8.3469
1,211.15,-454.07,-280.35,-1.4906,13.427,-6.2441,-1.4843,-1.4906,13.427,-0.44953,-3.0565,5.7574
1,-454.07,-280.35,-289.99,13.427,-6.2441,35.451,-1.4906,13.427,-6.2441,-3.0565,5.7574,7.4294
1,-280.35,-289.99,347.52,-6.2441,35.451,18.603,13.427,-6.2441,35.451,5.7574,7.4294,22.08
1,-289.99,347.52,-51.098,35.451,18.603,25.728,-6.2441,35.451,18.603,7.4294,22.08,2.3947
1,347.52,-51.098,-471.43,18.603,25.728,-12.865,35.451,18.603,25.728,22.08,2.3947,-19.551
1,-51.098,-471.43,315.86,25.728,-12.865,-16.218,18.603,25.728,-12.865,2.3947,-19.551,-12.865
1,-471.43,315.86,-79.773,-12.865,-16.218,-14.669,25.728,-12.865,-16.218,-19.551,-12.865,-16.218
1,315.86,-79.773,-216.81,-16.218,-14.669,-14.26,-12.865,-16.218,-14.669,-12.865,-16.218,-14.669
1,-196.58,-61.068,-194.44,11.471,21.526,23.538,-0.24664,-0.0027218,1.4339,11.276,11.925,-17.329
1,-61.068,-194.44,-52.551,21.526,23.538,7.9217,-0.0027218,1.4339,1.5136,11.925,-17.329,-22.083
1,-194.44,-52.551,-734.11,23.538,7.9217,-8.1114,1.4339,1.5136,7.9375,-17.329,-22.083,-8.1114
1,-52.551,-734.11,423.28,7.9217,-8.1114,2.3478,1.5136,7.9375,20.416,-22.083,-8.1114,2.3478
1,-734.11,423.28,-401.06,-8.1114,2.3478,-30.232,7.9375,20.416,9.1391,-8.1114,2.3478,-30.232
1,423.28,-401.06,375.68,2.3478,-30.232,1.6676,20.416,9.1391,-1.1232,2.3478,-30.232,1.6676
1,-401.06,375.68,547.73,-30.232,1.6676,-3.1897,9.1391,-1.1232,-10.129,-30.232,1.6676,-3.1897
1,375.68,547.73,-452.07,1.6676,-3.1897,3.4825,-1.1232,-10.129,-7.1613,1.6676,-3.1897,3.4825
1,103.25,-174.79,-31.617,-0.65161,-0.67485,1.2597,-0.44493,-1.2128,-0.12976,-6.6016,-0.37827,0.60134
1,-174.79,-31.617,-176.47,-0.67485,1.2597,-2.2029,-1.2128,-0.12976,1.7168,-0.37827,0.60134,6.065
1,-31.617,-176.47,-688.64,1.2597,-2.2029,22.127,-0.12976,1.7168,4.7938,0.60134,6.065,15.734
1,-176.47,-688.64,442.16,-2.2029,22.127,29.088,1.7168,4.7938,15.39,6.065,15.734,6.6882
1,-688.64,442.16,-1176.6,22.127,29.088,2.7247,4.7938,15.39,-0.349,15.734,6.6882,-19.206
1,442.16,-1176.6,1330.3,29.088,2.7247,-4.3819,15.39,-0.349,17.5,6.6882,-19.206,3.3101
1,-1176.6,1330.3,-17.922,2.7247,-4.3819,16.016,-0.349,17.5,-5.8275,-19.206,3.3101,1.1165
1,1330.3,-17.922,-420.91,-4.3819,16.016,16.992,17.5,-5.8275,-20.35,3.3101,1.1165,3.25
1,-53.689,-21.922,93.047,-18.862,-19.188,-18.682,-20.481,-19.188,-18.682,5.4536,9.3102,9.0723
1,-21.922,93.047,56.404,-19.188,-18.682,-15.475,-19.188,-18.682,-15.475,9.3102,9.0723,3.7267
