85,46,166,40,149,54,62,90,28,170
170,167,267,125,235,147,182,191,129,250
132,159,247,121,178,126,165,186,125,194
289,317,329,237,246,265,286,278,249,251
225,206,197,182,199,179,224,173,163,196
148,117,135,157,161,108,171,105,129,156
