299,277,294,567,206,190,84,167,201,154
211,248,240,309,164,261,197,179,189,200
360,147,430,501,212,289,203,186,165,225
256,520,660,562,436,374,354,350,337,291
200,408,234,187,323,332,290,246,237,244
0,206,262,229,235,235,112,123,163,93
