40,44,40,42,41,41,40,42,39,41
135,132,135,140,135,133,132,135,131,132
117,120,119,118,118,126,118,119,119,119
251,246,249,250,255,257,249,250,248,253
164,166,164,169,169,169,164,166,168,164
90,87,88,86,91,92,87,88,87,89
