41,43,51,39,41,42,40,41,41,41,41
140,138,138,140,137,136,135,137,136,135,138
127,124,125,126,122,121,121,126,125,123,123
263,262,260,255,251,255,261,256,258,258,255
171,170,170,170,174,172,170,171,167,170,171
95,95,92,88,91,89,92,91,90,91,92
