3817,4517,25163,25235
5931,6631,24981,25137
8048,8748,25180,25324
10162,10862,25010,25307
12280,12980,24994,25221
14398,15098,25254,25331
0,0,0,0
3882,4582,25168,25240
5996,6696,24987,25144
8114,8814,25179,25325
10228,10928,25004,25306
12346,13046,24991,25216
14464,15164,25249,25329
0,0,0,0
3949,4649,25171,25243
6063,6763,24985,25145
8180,8880,25174,25320
10294,10994,25001,25301
12412,13112,24994,25218
14529,15229,25246,25324
0,0,0,0
4013,4713,25163,25242
6127,6827,24981,25140
8244,8944,25181,25323
10358,11058,25002,25298
12475,13175,24994,25221
14593,15293,25255,25334
0,0,0,0
4077,4777,25171,25247
6191,6891,24980,25138
8308,9008,25172,25316
10422,11122,25003,25302
12539,13239,24993,25217
14657,15357,25250,25330
0,0,0,0
4139,4839,25164,25240
6253,6953,24977,25134
8370,9070,25172,25313
10484,11184,25000,25299
12601,13301,24991,25218
14719,15419,25247,25326
0,0,0,0
4202,4902,25157,25233
6316,7016,24978,25136
8434,9134,25169,25308
10547,11247,25000,25298
12665,13365,24995,25220
14782,15482,25247,25323
0,0,0,0
4266,4966,25164,25234
6379,7079,24970,25130
8496,9196,25174,25318
10610,11310,25004,25302
12728,13428,24991,25219
14845,15545,25254,25331
0,0,0,0
3899,4599,25153,25235
6442,7142,24975,25132
8559,9259,25177,25320
10673,11373,25005,25300
12790,13490,24990,25221
14908,15608,25244,25323
0,0,0,0
4391,5091,25159,25234
6505,7205,24976,25137
8622,9322,25175,25319
10736,11436,25002,25297
12854,13554,24990,25216
14971,15671,25239,25320
0,0,0,0
