49,50,49,51,51,51,49,47,50,49
150,148,148,148,149,150,145,148,146,152
137,136,137,137,133,131,132,133,130,132
282,278,283,276,278,277,276,275,275,270
191,190,190,192,191,192,188,187,189,190
95,92,91,90,90,89,94,90,89,89
