1376,2076,25260,25298
3538,4238,25123,25268
5656,6356,25303,25436
7770,8470,25140,25413
9888,10588,25129,25301
12006,12706,25331,25431
0,0,0,0
1491,2191,25258,25296
3605,4305,25094,25237
5723,6423,25268,25400
7837,8537,25108,25377
9955,10655,25097,25274
12073,12773,25302,25399
0,0,0,0
1557,2257,25262,25303
3671,4371,25091,25233
5788,6488,25268,25395
7902,8602,25095,25369
10020,10720,25091,25265
12137,12837,25293,25393
0,0,0,0
1620,2320,25260,25295
3734,4434,25104,25247
5852,6552,25286,25417
7966,8666,25136,25410
10084,10784,25126,25300
12202,12902,25323,25423
0,0,0,0
1686,2386,25269,25308
3800,4500,25119,25264
5918,6618,25311,25438
8032,8732,25149,25422
10150,10850,25132,25307
12268,12968,25334,25431
0,0,0,0
1752,2452,25297,25334
3865,4565,25156,25299
5983,6683,25338,25465
8097,8797,25183,25449
10214,10914,25164,25341
12332,13032,25348,25447
0,0,0,0
1816,2516,25300,25338
3930,4630,25137,25283
6047,6747,25332,25462
8161,8861,25178,25446
10278,10978,25162,25337
12396,13096,25362,25460
0,0,0,0
1879,2579,25295,25333
3993,4693,25139,25284
6110,6810,25316,25447
8224,8924,25156,25425
10341,11041,25156,25329
12459,13159,25357,25458
0,0,0,0
1941,2641,25324,25362
4054,4754,25174,25320
6172,6872,25349,25482
8285,8985,25194,25464
10403,11103,25178,25351
12520,13220,25378,25476
0,0,0,0
2003,2703,25321,25360
4117,4817,25161,25303
6235,6935,25340,25469
8348,9048,25183,25453
10466,11166,25181,25351
12583,13283,25380,25481
0,0,0,0
2067,2767,25328,25363
4181,4881,25159,25300
6298,6998,25325,25454
8411,9111,25175,25441
10529,11229,25159,25330
12647,13347,25360,25459
0,0,0,0
