4193,4893,24157,24241
6307,7007,24164,24342
8425,9125,24514,24674
10538,11238,24500,24772
12656,13356,24520,24696
14774,15474,24645,24758
0,0,0,0
3482,4182,24128,24170
6371,7071,23826,23984
8488,9188,23925,24059
10591,11291,23729,24003
12719,13419,23710,23887
14837,15537,23941,24044
0,0,0,0
4320,5020,23681,23796
6433,7133,23364,23522
8551,9251,23517,23658
10665,11365,23609,23952
12782,13482,24004,24263
14900,15600,24440,24526
0,0,0,0
4383,5083,24184,24228
6497,7197,24073,24229
8614,9314,24295,24435
10728,11428,24137,24422
12846,13546,24095,24274
14964,15664,24268,24375
0,0,0,0
4448,5148,24266,24314
6562,7262,24106,24246
8679,9379,24134,24306
10793,11493,23734,24032
12911,13611,23522,23709
15028,15728,23673,23764
0,0,0,0
4512,5212,24189,24260
6626,7326,24120,24260
8744,9444,24320,24450
10858,11558,24179,24443
12976,13676,24171,24339
15093,15793,24354,24458
0,0,0,0
4579,5279,24226,24270
6694,7394,24020,24169
8812,9512,24102,24261
10926,11626,23803,24106
13044,13744,23607,23829
15161,15861,23661,23783
0,0,0,0
4645,5345,23885,24017
6759,7459,23981,24151
8877,9577,24237,24366
10991,11691,24033,24301
13108,13808,23954,24140
15226,15926,24139,24234
0,0,0,0
4711,5411,24135,24184
6824,7524,24011,24155
8942,9642,24218,24348
11056,11756,24094,24358
13173,13873,24072,24263
15291,15991,24248,24341
0,0,0,0
4775,5475,23642,23700
6890,7590,23509,23658
9007,9707,23801,23964
11121,11821,23824,24111
13239,13939,23932,24124
15357,16057,24196,24297
0,0,0,0
