40,43,40,39,40,42,40,45,41,44,38
139,139,141,138,142,142,141,140,141,138,138
125,124,125,128,130,129,130,125,122,124,128
260,262,267,264,267,266,261,263,260,260,264
177,175,175,175,172,176,174,175,171,170,170
92,93,93,92,97,97,94,92,92,95,92
