40,42,43,42,42,41,43,14,41,43,44
141,139,138,138,135,137,142,45,141,142,140
141,127,126,127,124,123,122,150,125,126,125
260,266,258,257,260,258,258,139,260,260,266
169,172,168,172,171,171,171,278,173,176,178
96,92,94,95,92,92,93,186,90,94,93
