2933,3633,24825,24873
5047,5747,24649,24801
7164,7864,24834,24972
9278,9978,24659,24947
11396,12096,24643,24838
13513,14213,24862,24958
0,0,0,0
2996,3696,24797,24844
5110,5810,24620,24772
7228,7928,24802,24940
9342,10042,24634,24920
11459,12159,24609,24803
13577,14277,24828,24921
0,0,0,0
3061,3761,24764,24819
5175,5875,24596,24750
7293,7993,24786,24923
9407,10107,24619,24904
11526,12226,24605,24800
13644,14344,24832,24928
0,0,0,0
3129,3829,24769,24821
5243,5943,24602,24751
7361,8061,24782,24925
9475,10175,24619,24905
11593,12293,24609,24803
13710,14410,24831,24925
0,0,0,0
3194,3894,24771,24825
5309,6009,24600,24748
7427,8127,24782,24920
9541,10241,24619,24906
11659,12359,24608,24802
13777,14477,24838,24932
0,0,0,0
3261,3961,24787,24837
5375,6075,24620,24769
7493,8193,24805,24941
9607,10307,24647,24932
11725,12425,24641,24834
13842,14542,24864,24957
0,0,0,0
3326,4026,24822,24872
5440,6140,24654,24806
7558,8258,24852,24987
9672,10372,24702,24985
11789,12489,24709,24900
13907,14607,24939,25035
0,0,0,0
3391,4091,24914,24963
5505,6205,24752,24899
7622,8322,24945,25081
9736,10436,24794,25074
11854,12554,24786,24976
13971,14671,25018,25110
0,0,0,0
3455,4155,24996,25041
5569,6269,24829,24978
7687,8387,25031,25168
9801,10501,24884,25161
11918,12618,24877,25066
14036,14736,25106,25199
0,0,0,0
3252,3952,25062,25116
5635,6335,24907,25057
7752,8452,25101,25234
9866,10566,24949,25227
11983,12683,24939,25127
14101,14801,25157,25254
0,0,0,0
