4535,5235,22696,22798
6694,7394,22487,22650
8812,9512,22834,23062
10926,11626,23067,23525
13045,13745,23699,24113
15163,15863,24626,24894
0,0,0,0
4713,5413,24238,24335
6818,7518,23936,24107
8918,9618,24315,24593
11019,11719,24788,25351
13120,13820,25846,26264
15231,15931,26228,26475
0,0,0,0
4716,5416,24183,24332
6830,7530,24150,24669
8948,9648,25485,25657
11062,11762,25191,25597
13180,13880,25171,25376
15298,15998,25090,25330
0,0,0,0
4783,5483,25732,26188
6897,7597,24435,24846
9015,9715,24614,24963
11129,11829,25240,25773
13247,13947,25221,25584
15365,16065,24925,25140
0,0,0,0
4849,5549,25449,25522
6963,7663,25144,25394
9081,9781,24989,25276
11195,11895,24221,24720
13313,14013,24151,24471
15431,16131,24930,25231
0,0,0,0
973,1673,25487,25528
4916,5616,25434,25531
7030,7730,25234,25446
9148,9848,25644,25824
11262,11962,25301,25670
13380,14080,25091,25382
15498,16198,24909,25168
0,0,0,0
4983,5683,24640,24833
7097,7797,24655,24868
9215,9915,24807,24998
11329,12029,24818,25189
13448,14148,25031,25346
15566,16266,25632,25779
0,0,0,0
5051,5751,25756,25873
7165,7865,25739,25934
9282,9982,26061,26249
11396,12096,25963,26302
13514,14214,26008,26230
15632,16332,26378,26497
0,0,0,0
4504,5204,26456,26584
7230,7930,26505,26680
9348,10048,26784,26913
11462,12162,26570,26833
13579,14279,26343,26609
15697,16397,26292,26421
0,0,0,0
5181,5881,25075,25291
7295,7995,24536,24748
9412,10112,24726,24904
11526,12226,24739,25017
13644,14344,24882,25196
15761,16461,25535,25713
0,0,0,0
