43,87,80,14,53,44,136,43,44,109,31
131,172,149,149,149,148,178,144,146,202,140
115,171,141,136,179,132,126,131,162,180,145
235,266,272,273,301,248,272,268,313,271,272
165,176,188,205,237,167,200,173,218,180,226
84,95,107,146,141,114,92,103,126,106,188
