3877,4577,25209,25249
5991,6691,25052,25191
8109,8809,25229,25354
10223,10923,25080,25340
12341,13041,25068,25245
14459,15159,25267,25359
0,0,0,0
3944,4644,25203,25246
6058,6758,25039,25178
8175,8875,25212,25336
10290,10990,25062,25324
12408,13108,25034,25209
14525,15225,25235,25328
0,0,0,0
4010,4710,25187,25227
6124,6824,25025,25166
8242,8942,25193,25318
10356,11056,25040,25307
12474,13174,25022,25197
14592,15292,25218,25311
0,0,0,0
4077,4777,25171,25210
6191,6891,25016,25154
8308,9008,25187,25315
10423,11123,25034,25298
12540,13240,25022,25197
14658,15358,25222,25314
0,0,0,0
4143,4843,25184,25224
6257,6957,25033,25175
8375,9075,25207,25337
10489,11189,25055,25322
12607,13307,25047,25219
14725,15425,25249,25346
0,0,0,0
4209,4909,25211,25253
6323,7023,25058,25200
8441,9141,25239,25368
10555,11255,25089,25355
12673,13373,25077,25253
14791,15491,25282,25379
0,0,0,0
4276,4976,25240,25280
6390,7090,25084,25225
8508,9208,25253,25383
10622,11322,25103,25364
12740,13440,25098,25272
14858,15558,25298,25392
0,0,0,0
4344,5044,25255,25300
6458,7158,25105,25245
8576,9276,25283,25408
10690,11390,25130,25393
12808,13508,25125,25300
14926,15626,25333,25425
0,0,0,0
4411,5111,25290,25331
6525,7225,25135,25276
8643,9343,25305,25427
10757,11457,25154,25414
12875,13575,25142,25313
14993,15693,25337,25429
0,0,0,0
4477,5177,25279,25323
6592,7292,25116,25254
8709,9409,25291,25415
10823,11523,25145,25405
12941,13641,25140,25310
15059,15759,25334,25429
0,0,0,0
4544,5244,25303,25341
6658,7358,25150,25288
8776,9476,25320,25448
10891,11591,25173,25437
13009,13709,25167,25337
15127,15827,25358,25450
0,0,0,0
