3996,4696,24036,24143
6110,6810,23254,23602
8228,8928,23377,23632
10342,11042,23680,24075
12460,13160,24177,24608
14578,15278,25421,25858
0,0,0,0
4897,5597,24129,24290
7005,7705,23878,24169
9110,9810,24634,24809
11217,11917,24984,25225
13317,14017,25288,25549
15423,16123,24708,25136
0,0,0,0
4128,4828,25464,25518
6242,6942,25296,25549
8360,9060,25473,25652
10474,11174,24992,25345
12592,13292,25240,25530
14710,15410,25215,25617
0,0,0,0
4100,4800,25282,25326
6308,7008,24693,24949
8426,9126,24561,24840
10540,11240,24326,24753
12657,13357,24731,24997
14775,15475,24724,24959
0,0,0,0
4259,4959,25165,25307
6373,7073,24852,25138
8491,9191,24757,24998
10605,11305,24599,25047
12723,13423,25103,25522
14841,15541,25809,25935
0,0,0,0
4325,5025,25912,26134
6439,7139,25755,26057
8557,9257,26448,26870
10671,11371,26920,27270
12788,13488,26823,27025
14906,15606,26798,26999
0,0,0,0
4084,4784,26107,26250
6505,7205,25895,26107
8623,9323,25865,26058
10737,11437,25337,25725
12855,13555,25033,25281
14972,15672,25372,25453
0,0,0,0
4457,5157,24738,24919
6571,7271,24505,24672
8689,9389,24732,24891
10803,11503,24588,24935
12921,13621,24355,24681
15038,15738,24186,24431
0,0,0,0
4523,5223,23536,23613
6636,7336,23190,23428
8754,9454,23134,23408
10868,11568,22639,23059
12986,13686,22307,22640
15103,15803,22552,22740
0,0,0,0
4587,5287,23416,23502
6701,7401,22952,23212
8819,9519,23047,23221
10932,11632,23003,23457
13050,13750,23660,24047
15168,15868,24264,24358
0,0,0,0
