40,45,43,44,42,42,47,44,42,41,44
143,141,141,146,141,145,142,147,143,140,141
127,140,129,125,128,127,126,128,126,126,129
264,265,267,266,269,264,264,266,266,270,274
176,175,179,179,174,181,180,175,182,180,179
96,93,90,94,94,94,95,95,96,95,97
