107,161,54,44,142,222,143,181,77,86
348,291,253,256,286,302,212,167,238,260
255,175,179,279,241,422,193,159,274,174
395,241,353,427,448,350,388,347,420,454
431,261,290,266,419,202,248,326,333,387
437,428,402,235,126,201,81,245,188,94
