12,79,63,78,64,66,72,65,66,17
75,185,178,210,181,198,184,180,184,64
209,168,170,163,170,173,162,165,166,179
196,342,340,345,343,342,344,341,344,165
394,235,236,239,236,237,242,241,241,342
272,111,109,109,109,107,111,107,110,240
