64,67,64,63,65,15,67,62,69,61
182,180,179,183,179,62,182,183,184,182
168,167,164,162,163,183,160,163,167,168
340,337,340,333,340,168,343,348,339,344
237,235,235,237,237,341,236,241,236,236
106,109,108,104,111,234,116,111,115,115
