3959,4659,24747,24804
6072,6772,24542,24723
8190,8890,24762,24928
10304,11004,24562,24910
12422,13122,24553,24782
14539,15239,24826,24940
0,0,0,0
3807,4507,24763,24825
6137,6837,24558,24742
8255,8955,24797,24963
10369,11069,24613,24955
12486,13186,24619,24851
14604,15304,24904,25018
0,0,0,0
4087,4787,24796,24855
6201,6901,24543,24728
8319,9019,24731,24895
10433,11133,24496,24839
12551,13251,24445,24676
14669,15369,24678,24789
0,0,0,0
4153,4853,24670,24734
6267,6967,24505,24689
8384,9084,24769,24941
10498,11198,24588,24930
12616,13316,24560,24797
14734,15434,24812,24926
0,0,0,0
4219,4919,24833,24894
6332,7032,24614,24796
8450,9150,24841,25007
10564,11264,24640,24984
12681,13381,24614,24851
14799,15499,24847,24959
0,0,0,0
3297,3997,24728,24745
6396,7096,24540,24721
8514,9214,24796,24963
10628,11328,24607,24949
12746,13446,24589,24821
14864,15564,24851,24961
0,0,0,0
4348,5048,24762,24823
6462,7162,24581,24767
8580,9280,24829,24993
10694,11394,24650,24987
12812,13512,24627,24866
14929,15629,24914,25024
0,0,0,0
4414,5114,24879,24944
6528,7228,24674,24855
8645,9345,24891,25058
10759,11459,24677,25024
12877,13577,24654,24892
14995,15695,24920,25032
0,0,0,0
4478,5178,24865,24927
6592,7292,24661,24844
8710,9410,24881,25054
10824,11524,24682,25029
12942,13642,24666,24905
15060,15760,24940,25049
0,0,0,0
4461,5161,24863,24929
6658,7358,24653,24838
8776,9476,24880,25047
10890,11590,24676,25024
13008,13708,24662,24903
15125,15825,24937,25048
0,0,0,0
4609,5309,24860,24925
6724,7424,24652,24832
8841,9541,24871,25038
10955,11655,24673,25014
13073,13773,24659,24898
15191,15891,24933,25040
0,0,0,0
