57,60,72,55,55,57,54,62,63,60
183,187,204,179,180,179,181,184,179,180
163,165,161,165,164,168,169,167,164,163
338,342,339,345,342,340,336,339,340,338
231,234,230,233,229,230,229,227,229,229
115,117,120,118,118,119,113,120,114,116
