64,61,64,63,69,65,64,64,60,69,17
182,182,181,183,180,182,184,180,185,180,62
167,166,164,167,174,168,164,164,165,164,180
344,343,345,345,346,343,342,344,344,341,163
238,242,239,238,237,236,238,238,240,240,345
108,107,114,119,109,110,110,110,107,110,237
