65,63,69,61,68,64,67,70,66,65
181,186,188,185,184,183,184,182,184,178
168,164,165,166,168,167,167,165,164,168
344,345,346,346,344,344,343,345,351,343
242,241,242,241,240,243,237,237,238,238
107,108,113,110,112,113,109,110,108,110
