4985,5685,24731,24786
7099,7799,24473,24654
9217,9917,24713,24885
11330,12030,24500,24843
13448,14148,24497,24727
15566,16266,24753,24874
0,0,0,0
5049,5749,24692,24745
7163,7863,24493,24673
9281,9981,24715,24883
11395,12095,24509,24851
13512,14212,24495,24722
15630,16330,24755,24875
0,0,0,0
5115,5815,24674,24736
7229,7929,24506,24687
9347,10047,24711,24877
11461,12161,24525,24867
13578,14278,24514,24745
15696,16396,24781,24906
0,0,0,0
5180,5880,24727,24786
7294,7994,24531,24715
9412,10112,24765,24926
11525,12225,24578,24917
13643,14343,24575,24803
15761,16461,24843,24960
0,0,0,0
5245,5945,24723,24780
7359,8059,24490,24671
9477,10177,24721,24888
11591,12291,24524,24863
13709,14409,24512,24738
15826,16526,24754,24875
0,0,0,0
5310,6010,24686,24742
7423,8123,24471,24652
9541,10241,24706,24873
11655,12355,24513,24854
13772,14472,24490,24718
15890,16590,24746,24864
0,0,0,0
5374,6074,24680,24731
7488,8188,24487,24671
9606,10306,24699,24863
11719,12419,24518,24865
13837,14537,24504,24740
15954,16654,24753,24873
0,0,0,0
5438,6138,24740,24799
7552,8252,24535,24715
9669,10369,24757,24923
11782,12482,24565,24907
13900,14600,24560,24787
16017,16717,24817,24940
0,0,0,0
1489,2189,24748,24765
5501,6201,24734,24792
7614,8314,24512,24692
9732,10432,24703,24870
11845,12545,24519,24859
13963,14663,24474,24706
16080,16780,24755,24879
0,0,0,0
5563,6263,24654,24705
7677,8377,24444,24623
9794,10494,24676,24845
11908,12608,24490,24837
14026,14726,24471,24699
16143,16843,24725,24849
0,0,0,0
