19,11,66,61,78,64,60,74,63,62,63
176,182,179,180,187,184,178,182,184,181,187
163,161,163,165,167,168,165,168,164,166,166
335,337,339,345,346,346,341,340,341,343,345
236,239,239,237,232,237,238,239,240,239,235
109,105,114,120,117,115,114,113,114,109,111
