63,72,52,79,63,73,66,18,78,85
182,183,183,177,178,194,181,79,180,184
163,167,173,173,178,162,165,191,166,189
341,346,346,339,343,335,340,169,346,334
238,241,241,241,243,247,243,332,246,240
104,123,130,102,107,107,178,243,107,106
