63,63,63,61,18,17,60,66,60,65,66
180,180,187,183,204,72,182,180,181,182,182
165,167,167,166,165,202,167,172,170,169,163
343,340,343,346,345,178,345,347,340,342,342
236,236,237,237,234,369,233,235,238,234,236
111,107,108,113,113,259,112,113,107,109,109
