64,61,60,58,68,67,74,61,63,66
184,181,185,185,189,185,182,187,182,183
165,167,168,165,170,170,171,167,171,166
339,344,344,343,352,353,342,349,350,348
235,238,234,239,238,242,239,240,240,242
111,110,113,111,115,118,117,111,111,111
