4637,5337,24621,24686
6751,7451,24412,24593
8868,9568,24643,24811
10982,11682,24443,24787
13100,13800,24427,24669
15218,15918,24703,24810
0,0,0,0
4702,5402,24625,24688
6816,7516,24411,24597
8933,9633,24643,24807
11047,11747,24443,24788
13165,13865,24427,24668
15282,15982,24697,24805
0,0,0,0
4767,5467,24617,24686
6881,7581,24408,24596
8999,9699,24643,24808
11113,11813,24439,24785
13231,13931,24425,24667
15349,16049,24697,24810
0,0,0,0
4833,5533,24626,24687
6947,7647,24411,24596
9065,9765,24646,24812
11179,11879,24442,24788
13296,13996,24424,24665
15414,16114,24697,24807
0,0,0,0
4899,5599,24623,24691
7013,7713,24418,24602
9131,9831,24643,24811
11245,11945,24442,24786
13363,14063,24427,24667
15481,16181,24701,24813
0,0,0,0
4965,5665,24626,24690
7079,7779,24418,24601
9197,9897,24639,24806
11311,12011,24443,24787
13429,14129,24422,24665
15547,16247,24698,24811
0,0,0,0
4597,5297,24615,24682
7142,7842,24416,24600
9262,9962,24640,24807
11377,12077,24436,24779
13495,14195,24425,24662
15612,16312,24705,24814
0,0,0,0
5097,5797,24624,24694
7211,7911,24418,24600
9328,10028,24638,24803
11442,12142,24440,24785
13560,14260,24433,24670
15678,16378,24702,24812
0,0,0,0
5162,5862,24624,24690
7276,7976,24412,24596
9394,10094,24637,24801
11508,12208,24435,24786
13626,14326,24428,24666
15743,16443,24704,24812
0,0,0,0
5226,5926,24618,24683
7339,8039,24414,24592
9457,10157,24634,24802
11570,12270,24439,24782
13688,14388,24428,24666
15806,16506,24700,24810
0,0,0,0
