72,64,60,61,63,69,64,63,73,74
180,180,181,182,184,186,183,181,192,178
163,165,166,169,167,166,167,169,178,167
333,340,349,350,344,344,340,344,342,347
235,238,240,238,241,240,241,241,248,243
106,114,116,125,116,109,105,121,110,109
