70,67,67,77,109,85,110,71,135,83
185,182,178,181,180,178,183,183,180,182
169,164,164,165,159,161,176,201,166,165
344,340,338,346,332,347,338,342,349,353
250,243,242,242,245,250,252,252,252,246
101,108,111,122,101,122,126,103,114,101
