2832,3532,24827,24894
4946,5646,24621,24801
7064,7764,24843,25002
9178,9878,24656,24991
11296,11996,24641,24882
13414,14114,24909,25004
0,0,0,0
2898,3598,24828,24898
5013,5713,24626,24801
7130,7830,24844,25007
9244,9944,24652,24988
11362,12062,24627,24870
13480,14180,24909,25008
0,0,0,0
2963,3663,24832,24898
5077,5777,24625,24802
7195,7895,24852,25013
9309,10009,24658,24994
11427,12127,24643,24883
13544,14244,24911,25012
0,0,0,0
2620,3320,24820,24897
5142,5842,24630,24810
7260,7960,24845,25011
9374,10074,24650,24990
11492,12192,24626,24867
13609,14309,24899,25002
0,0,0,0
2490,3190,24803,24886
5207,5907,24635,24812
7325,8025,24873,25033
9438,10138,24686,25021
11556,12256,24676,24920
13674,14374,24952,25051
0,0,0,0
2693,3393,24827,24900
5273,5973,24650,24830
7390,8090,24901,25066
9504,10204,24737,25071
11622,12322,24741,24980
13741,14441,25015,25114
0,0,0,0
3224,3924,24833,24901
5338,6038,24620,24800
7456,8156,24845,25013
9569,10269,24650,24989
11687,12387,24648,24887
13804,14504,24943,25049
0,0,0,0
3288,3988,24753,24832
5402,6102,24502,24682
7519,8219,24740,24909
9633,10333,24608,24962
11751,12451,24681,24928
13868,14568,25018,25125
0,0,0,0
3352,4052,24888,24963
5466,6166,24762,24951
7583,8283,24989,25157
9697,10397,24715,25064
11814,12514,24654,24903
13932,14632,24917,25018
0,0,0,0
3417,4117,24978,25043
5531,6231,24746,24927
7649,8349,24955,25116
9763,10463,24724,25063
11881,12581,24680,24922
13999,14699,24954,25053
0,0,0,0
3484,4184,24810,24896
5598,6298,24590,24767
7717,8417,24842,25003
9831,10531,24684,25014
11950,12650,24652,24891
14068,14768,24898,24998
0,0,0,0
