66,64,65,61,68,69,63,66,60,70,66
184,182,182,180,181,182,182,180,187,186,180
165,168,166,168,166,164,167,166,163,165,168
341,338,344,342,343,341,341,342,344,343,344
241,239,236,239,239,237,237,238,234,241,242
112,107,109,107,108,109,107,107,110,111,112
