1232,1932,23842,23871
4206,4906,23647,23832
6323,7023,23615,23827
8438,9138,23370,23689
10555,11255,23499,23719
12673,13373,24038,24343
0,0,0,0
2176,2876,25120,25222
4280,4980,24710,24898
6389,7089,24875,25043
8503,9203,24722,25038
10620,11320,24607,24800
12738,13438,24742,24851
0,0,0,0
2223,2923,24683,24817
4337,5037,24693,24876
6455,7155,24533,24823
8569,9269,24031,24405
10687,11387,24055,24316
12805,13505,24775,25175
0,0,0,0
2289,2989,24073,24108
4403,5103,24242,24684
6521,7221,25429,25878
8635,9335,25964,26400
10753,11453,25555,25931
12870,13570,24900,25306
0,0,0,0
2549,3249,24755,24984
4654,5354,24322,24611
6762,7462,24862,25157
8863,9563,25120,25584
10966,11666,24999,25309
13074,13774,24849,25043
0,0,0,0
2427,3127,25393,25485
4532,5232,24675,24988
6649,7349,24742,24940
8763,9463,24430,24865
10880,11580,24097,24365
12997,13697,24230,24409
0,0,0,0
2481,3181,24827,25072
4595,5295,24750,25125
6713,7413,24313,24583
8827,9527,23769,24178
10945,11645,23964,24286
13063,13763,24620,24800
0,0,0,0
2687,3387,24879,24967
4792,5492,24988,25238
6900,7600,25467,25670
9005,9705,25460,25786
11105,11805,25352,25605
13212,13912,25403,25525
0,0,0,0
2613,3313,24617,24728
4727,5427,24812,25059
6845,7545,24817,25188
8958,9658,23527,24127
11076,11776,23058,23269
13194,13894,23548,23851
0,0,0,0
2678,3378,24333,24436
4792,5492,23616,23948
6909,7609,23570,23804
9023,9723,22689,23290
11141,11841,21908,22289
13258,13958,21821,22042
0,0,0,0
2022,2722,22461,22504
4856,5556,22155,22370
6973,7673,22670,22945
9087,9787,22650,23014
11205,11905,22794,23140
13323,14023,23691,24038
0,0,0,0
