3362,4062,23988,24018
5475,6175,23832,23987
7593,8293,24024,24166
9706,10406,23870,24160
11823,12523,23846,23983
13940,14640,24015,24173
0,0,0,0
3432,4132,23995,24022
5536,6236,23843,24000
7653,8353,24035,24176
9766,10466,23866,24155
11883,12583,23840,23983
14000,14700,24003,24159
0,0,0,0
3482,4182,23978,24009
5595,6295,23825,23983
7712,8412,24018,24158
9825,10525,23844,24139
11942,12642,23820,23960
14060,14760,23987,24146
0,0,0,0
3542,4242,23969,23995
5655,6355,23816,23975
7772,8472,24018,24159
9886,10586,23849,24142
12003,12703,23830,23970
14121,14821,23994,24153
0,0,0,0
3604,4304,23981,24009
5718,6418,23835,23988
7835,8535,24022,24163
9948,10648,23851,24147
12067,12767,23818,23961
14168,14868,23987,24143
0,0,0,0
3677,4377,23961,23991
5782,6482,23812,23966
7899,8599,24003,24145
10013,10713,23830,24124
12131,12831,23804,23941
14248,14948,23975,24134
0,0,0,0
3733,4433,23954,23978
5847,6547,23802,23956
7965,8665,23995,24136
10079,10779,23820,24115
12197,12897,23795,23938
14316,15016,23967,24123
0,0,0,0
3828,4528,23949,23976
5933,6633,23794,23950
8041,8741,23983,24128
10146,10846,23818,24113
12263,12963,23798,23939
14381,15081,23962,24120
0,0,0,0
3865,4565,23940,23967
5978,6678,23793,23950
8096,8796,23980,24123
10210,10910,23807,24104
12327,13027,23788,23929
14445,15145,23953,24108
0,0,0,0
3929,4629,23913,23939
6043,6743,23757,23912
8161,8861,23946,24089
10275,10975,23771,24067
12393,13093,23746,23890
14510,15210,23917,24073
0,0,0,0
