141,159,100,69,82,227,227,52,38,49,152
161,157,135,134,195,229,213,186,132,195,143
193,287,205,128,172,151,312,174,125,249,292
364,148,313,272,242,268,153,207,241,302,162
181,142,155,115,137,164,165,161,121,208,192
151,100,163,173,204,142,97,150,117,317,0
