23,26,22,26,28,25,23,25,23,25
156,158,157,160,157,159,161,160,163,162
145,147,144,145,144,143,146,146,144,147
304,299,297,299,295,298,303,302,301,298
145,147,143,147,145,147,148,148,147,147
157,159,157,159,154,159,155,156,158,158
