1873,2573,23601,23646
3987,4687,23501,23644
6105,6805,23616,23758
8218,8918,23360,23646
10336,11036,23279,23441
12454,13154,23468,23609
0,0,0,0
1938,2638,24057,24189
4052,4752,24301,24540
6169,6869,24790,24938
8283,8983,24670,24907
10401,11101,24469,24599
12518,13218,24303,24519
0,0,0,0
2002,2702,24684,24763
4116,4816,24649,24792
6234,6934,24774,24920
8347,9047,24511,24793
10465,11165,24325,24470
12582,13282,24308,24511
0,0,0,0
2066,2766,24015,24062
4180,4880,23969,24121
6297,6997,24228,24360
8411,9111,24082,24341
10529,11229,24056,24165
12647,13347,24313,24531
0,0,0,0
1945,2645,25071,25137
4246,4946,24710,24899
6363,7063,24667,24835
8477,9177,24361,24625
10595,11295,24211,24376
12712,13412,24282,24409
0,0,0,0
4310,5010,23821,23972
6428,7128,23938,24072
8542,9242,23667,23948
10660,11360,23583,23716
12777,13477,23800,23974
15951,16651,24125,24203
0,0,0,0
2262,2962,24027,24155
4376,5076,23627,23835
6493,7193,23469,23640
8607,9307,23300,23562
10725,11425,23468,23628
12843,13543,23831,24035
0,0,0,0
2328,3028,24023,24082
4442,5142,23874,24031
6559,7259,23990,24131
8673,9373,23757,24038
10791,11491,23702,23811
12908,13608,23864,24030
0,0,0,0
2393,3093,23984,24049
4506,5206,23847,23996
6624,7324,24230,24466
8738,9438,24535,24893
10856,11556,24869,25056
12974,13674,25085,25273
0,0,0,0
2458,3158,23964,24029
4572,5272,23714,23857
6690,7390,23823,23950
8804,9504,23618,23884
10921,11621,23531,23691
13039,13739,23658,23784
0,0,0,0
2533,3233,23385,23413
4638,5338,23339,23524
6755,7455,23791,24023
8869,9569,24026,24350
10987,11687,24229,24338
13105,13805,24307,24488
0,0,0,0
