23,29,29,28,30,26,34,28,24,31,28
148,148,148,144,146,144,147,147,149,144,145
136,136,135,134,134,133,132,135,135,130,134
276,278,272,276,278,282,281,278,275,276,276
130,131,130,132,132,130,135,133,130,131,131
149,146,148,150,155,154,150,151,148,147,149
