3610,4310,23891,24034
5724,6424,24145,24440
7842,8542,24853,25125
9956,10656,25103,25419
12074,12774,25162,25336
14191,14891,25025,25307
0,0,0,0
3675,4375,23552,23753
5789,6489,23962,24322
7906,8606,24801,25074
10020,10720,24543,24987
12138,12838,24178,24453
14255,14955,23613,24001
0,0,0,0
3739,4439,25365,25440
5853,6553,25166,25387
7971,8671,25020,25246
10084,10784,24931,25484
12202,12902,25739,26054
14319,15019,25794,26086
0,0,0,0
3803,4503,24457,24808
5917,6617,25278,25663
8035,8735,25405,25855
10149,10849,23961,24628
12267,12967,23904,24420
14385,15085,25222,25573
0,0,0,0
3870,4570,24896,24957
5984,6684,25039,25443
8102,8802,25200,25624
10217,10917,24593,24968
12335,13035,24510,24739
14453,15153,24726,24881
0,0,0,0
3957,4657,23874,23980
6058,6758,23578,23937
8170,8870,24637,25056
10284,10984,24710,25147
12402,13102,24014,24418
14519,15219,23824,24036
0,0,0,0
4013,4713,25070,25191
6117,6817,24886,25150
8235,8935,24754,25008
10349,11049,24370,24731
12467,13167,24484,24755
14585,15285,25047,25229
0,0,0,0
4069,4769,25678,25724
6183,6883,25251,25514
8300,9000,25031,25280
10414,11114,24646,25002
12532,13232,24586,24814
14650,15350,24811,24949
0,0,0,0
4134,4834,23718,24091
6248,6948,22791,23097
8366,9066,22992,23343
10480,11180,23604,24191
12597,13297,24291,24668
14715,15415,25077,25257
0,0,0,0
3221,3921,22899,23135
6313,7013,21896,22244
8430,9130,21964,22168
10544,11244,21923,22365
12662,13362,22134,22357
14780,15480,22391,22587
0,0,0,0
