12,15,13,150,17,20,65,123,43,77,38
166,166,150,133,164,177,187,288,276,213,211
146,152,132,281,133,171,206,235,212,209,193
302,305,276,154,283,358,297,456,451,389,390
173,172,153,130,150,244,179,489,214,240,230
150,145,131,14,144,196,135,267,349,168,163
