32,31,25,30,35,38,148,65,56,57
134,137,132,135,143,202,206,153,144,145
121,122,120,123,127,151,170,139,134,136
255,251,251,252,282,313,298,278,277,275
115,118,115,114,132,189,195,201,191,196
138,136,137,143,190,109,99,84,86,90
