15,23,20,21,23,19,29,36,87,24,38
126,125,124,125,123,124,132,145,190,191,190
110,110,112,111,112,110,119,153,176,179,174
231,234,232,231,233,231,252,314,352,368,368
116,116,115,122,121,114,119,241,207,211,214
120,118,119,118,120,124,157,176,163,156,152
