3802,4502,23630,23659
5906,6606,23490,23642
8024,8724,23670,23807
10138,10838,23501,23787
12255,12955,23478,23616
14373,15073,23643,23797
0,0,0,0
3856,4556,23636,23662
5970,6670,23489,23640
8087,8787,23674,23813
10201,10901,23505,23789
12318,13018,23486,23624
14436,15136,23657,23810
0,0,0,0
3919,4619,23645,23670
6033,6733,23489,23641
8150,8850,23671,23813
10264,10964,23506,23795
12381,13081,23485,23625
14499,15199,23661,23814
0,0,0,0
3983,4683,23641,23669
6097,6797,23491,23642
8215,8915,23679,23817
10329,11029,23518,23802
12446,13146,23497,23633
14564,15264,23663,23816
0,0,0,0
4058,4758,23640,23664
6163,6863,23488,23641
8281,8981,23675,23817
10395,11095,23512,23800
12513,13213,23499,23633
14630,15330,23659,23810
0,0,0,0
4115,4815,23638,23667
6229,6929,23490,23645
8346,9046,23685,23823
10460,11160,23525,23810
12578,13278,23508,23645
14696,15396,23677,23828
0,0,0,0
4180,4880,23651,23677
6294,6994,23501,23654
8411,9111,23692,23830
10525,11225,23523,23808
12643,13343,23504,23645
14761,15461,23670,23822
0,0,0,0
4244,4944,23661,23686
6358,7058,23517,23671
8476,9176,23706,23845
10590,11290,23539,23823
12707,13407,23511,23649
14825,15525,23668,23826
0,0,0,0
4310,5010,23659,23685
6424,7124,23515,23669
8542,9242,23710,23849
10656,11356,23541,23831
12773,13473,23525,23663
14891,15591,23689,23841
0,0,0,0
4376,5076,23675,23700
6490,7190,23528,23680
8608,9308,23712,23851
10722,11422,23549,23837
12839,13539,23525,23666
14957,15657,23698,23852
0,0,0,0
