1499,2199,23450,23506
4934,5634,23274,23468
7468,8168,23161,23392
9628,10328,22847,23195
11746,12446,23014,23274
13864,14564,23466,23638
0,0,0,0
1619,2319,23005,23027
5463,6163,23066,23258
7581,8281,23267,23435
9695,10395,22909,23226
11812,12512,22704,22877
13930,14630,22851,22988
0,0,0,0
2271,2971,23240,23276
5528,6228,23077,23233
7629,8329,23060,23254
9760,10460,22670,22980
11877,12577,22571,22736
13995,14695,22859,23019
0,0,0,0
3489,4189,22463,22487
5594,6294,22464,22767
7712,8412,23148,23384
9826,10526,23125,23455
11944,12644,22770,23044
14053,14753,22482,22770
0,0,0,0
5663,6363,22695,22854
7781,8481,22969,23169
9895,10595,23062,23373
12013,12713,23076,23237
14131,14831,23146,23287
0,0,0,0
0,0,0,0
3782,4482,23326,23349
5887,6587,23144,23300
7994,8694,23130,23323
10100,10800,22772,23082
12200,12900,22691,22846
14307,15007,22948,23148
0,0,0,0
3680,4380,23826,23868
5794,6494,23696,23868
7911,8611,23967,24139
10026,10726,23864,24169
12143,12843,23568,23806
14261,14961,23394,23622
0,0,0,0
5859,6559,22971,23123
7976,8676,23075,23208
10090,10790,22858,23138
12208,12908,22772,22918
14325,15025,22962,23103
0,0,0,0
0,0,0,0
3847,4547,23167,23261
5952,6652,22791,22978
8060,8760,22916,23062
10164,10864,22858,23191
12273,12973,23072,23274
14390,15090,23437,23617
0,0,0,0
3893,4593,22917,22945
5997,6697,22828,23059
8105,8805,23308,23491
10219,10919,23023,23371
12337,13037,22867,23027
14455,15155,23220,23411
0,0,0,0
6053,6753,23444,23593
8170,8870,23691,23823
10284,10984,23604,23859
12402,13102,23675,23814
14519,15219,23944,24082
0,0,0,0
0,0,0,0
