2646,3346,24409,24500
5592,6292,24379,24546
7709,8409,24477,24637
9823,10523,24209,24512
11940,12640,24246,24426
14058,14758,24414,24591
0,0,0,0
1802,2502,24391,24527
5656,6356,24819,24995
7774,8474,25150,25297
9887,10587,25058,25311
12005,12705,24924,25084
14122,14822,24896,25071
0,0,0,0
2012,2712,24118,24229
5720,6420,23720,23881
7837,8537,24045,24233
9951,10651,23984,24321
12068,12768,24022,24229
14186,14886,24392,24556
0,0,0,0
5783,6483,23793,23989
7900,8600,23811,24022
10014,10714,23395,23736
12131,12831,23232,23395
14249,14949,23302,23436
17077,17777,23282,23326
0,0,0,0
3733,4433,23545,23596
5846,6546,23516,23683
7964,8664,23832,24000
10077,10777,23716,23998
12195,12895,23376,23613
14313,15013,23089,23338
0,0,0,0
3451,4151,23264,23369
5910,6610,23343,23520
8027,8727,23570,23737
10141,10841,23448,23810
12259,12959,23528,23711
14376,15076,23707,23896
0,0,0,0
2788,3488,23086,23113
5971,6671,23280,23478
8091,8791,23403,23604
10205,10905,23040,23309
12322,13022,23053,23220
14440,15140,23331,23472
0,0,0,0
3933,4633,23522,23544
6037,6737,23342,23511
8155,8855,23205,23444
10268,10968,22842,23120
12386,13086,22946,23170
14503,15203,23412,23601
0,0,0,0
3987,4687,23678,23858
6100,6800,23979,24224
8218,8918,24314,24481
10332,11032,23790,24228
12449,13149,23183,23517
14567,15267,22978,23207
0,0,0,0
3072,3772,23215,23259
5998,6698,23293,23543
8283,8983,23787,23946
10397,11097,23649,23931
12514,13214,23604,23742
14632,15332,23778,23923
0,0,0,0
