66,173,34,28,167,39,193,44,70,27,130
52,130,178,181,194,137,161,150,179,154,242
22,262,171,240,160,199,168,202,168,191,198
96,115,388,337,251,301,264,308,344,341,291
44,180,148,203,145,263,135,143,166,159,159
97,46,252,217,226,277,177,177,182,176,187
