715,1415,23308,23327
4653,5353,23189,23317
6771,7471,23361,23478
8885,9585,23238,23478
11003,11703,23247,23372
13121,13821,23395,23512
0,0,0,0
2614,3314,23437,23461
4719,5419,23368,23489
6836,7536,23558,23671
8950,9650,23489,23716
11068,11768,23544,23650
13185,13885,23758,23889
0,0,0,0
2669,3369,23646,23703
4783,5483,23534,23647
6901,7601,23694,23814
9015,9715,23642,23883
11132,11832,23717,23808
13250,13950,23953,24179
0,0,0,0
2733,3433,24194,24303
4847,5547,23962,24143
6965,7665,23949,24144
9079,9779,23538,23891
11197,11897,23245,23407
13314,14014,23277,23525
0,0,0,0
2799,3499,24090,24322
4913,5613,24572,24906
7031,7731,25302,25537
9144,9844,25331,25621
11262,11962,24962,25222
13380,14080,24715,24991
0,0,0,0
2437,3137,25068,25213
4978,5678,25055,25272
7096,7796,25058,25207
9210,9910,24947,25222
11327,12027,24849,25074
13445,14145,24563,24782
0,0,0,0
1675,2375,23796,24029
4240,4940,24585,24771
7161,7861,25514,25836
9274,9974,25755,26074
11392,12092,25471,25715
13510,14210,25056,25372
0,0,0,0
1985,2685,25022,25123
4692,5392,25309,25578
7226,7926,26047,26298
9340,10040,25930,26301
11457,12157,25551,25829
13575,14275,25208,25523
0,0,0,0
2010,2710,24379,24402
4262,4962,24557,24705
7291,7991,25248,25543
9404,10104,25497,25901
11522,12222,25668,25825
13640,14340,25751,25938
0,0,0,0
3123,3823,24404,24467
5237,5937,24426,24776
7354,8054,25263,25596
9468,10168,25439,25806
11586,12286,25033,25376
13703,14403,24966,25193
0,0,0,0
3197,3897,25594,25668
5301,6001,25049,25331
7419,8119,24892,25143
9533,10233,24419,24823
11650,12350,24258,24486
13768,14468,24559,24720
0,0,0,0
