24,25,21,30,25,22,25,25,24,22,26
208,207,206,202,204,206,206,209,206,209,205
189,184,184,186,183,183,183,186,185,183,183
390,392,385,386,387,388,388,390,387,387,387
216,219,220,219,220,220,220,219,219,216,224
169,170,171,171,173,171,171,169,171,171,173
