20,23,23,24,21,23,21,24,23,23
214,207,213,210,211,214,211,210,209,210
193,189,195,188,189,189,190,193,192,191
394,397,399,394,394,395,398,400,399,395
226,222,224,226,225,224,224,228,225,225
177,176,175,179,178,177,180,177,178,183
