28,28,31,32,33,32,27,30,36,34,34
231,229,231,228,230,225,228,230,231,225,231
209,205,209,204,207,211,208,209,202,205,208
432,429,435,432,439,434,435,435,430,432,434
249,246,248,253,250,246,244,249,250,246,249
187,190,189,188,187,191,192,186,185,187,191
