29,31,30,34,33,30,34,35,34,32
225,224,224,225,226,222,229,223,227,224
203,208,202,205,200,201,200,206,201,203
425,422,419,425,423,423,421,426,421,419
244,248,245,243,248,246,247,247,248,242
179,181,178,179,186,181,180,181,180,181
