16,16,23,18,185,16,15,182,188,183,13
185,187,211,209,169,204,186,172,169,169,188
168,168,195,195,352,188,171,349,354,351,170
354,354,409,405,186,378,348,187,190,188,350
186,189,219,216,166,208,186,169,169,166,189
166,164,189,187,0,187,164,0,0,0,166
