4887,5587,24597,24637
7001,7701,24335,24570
9119,9819,24624,24837
11233,11933,24352,24795
13350,14050,24331,24599
15468,16168,24646,24828
0,0,0,0
4954,5654,24569,24619
7068,7768,24308,24542
9186,9886,24591,24807
11300,12000,24332,24778
13418,14118,24310,24577
15536,16236,24617,24802
0,0,0,0
5020,5720,24552,24599
7135,7835,24291,24523
9252,9952,24572,24787
11367,12067,24317,24760
13485,14185,24297,24560
15603,16303,24612,24791
0,0,0,0
5087,5787,24534,24576
7201,7901,24275,24508
9319,10019,24561,24775
11433,12133,24300,24745
13551,14251,24282,24544
15669,16369,24586,24767
0,0,0,0
4551,5251,24513,24553
7268,7968,24245,24478
9386,10086,24535,24744
11500,12200,24282,24722
13618,14318,24254,24516
15736,16436,24558,24738
0,0,0,0
5220,5920,24496,24537
7334,8034,24227,24460
9452,10152,24511,24724
11566,12266,24261,24699
13684,14384,24238,24502
15802,16502,24535,24715
0,0,0,0
5286,5986,24465,24506
7400,8100,24201,24437
9518,10218,24489,24699
11632,12332,24237,24677
13750,14450,24208,24470
15868,16568,24515,24695
0,0,0,0
5313,6013,24441,24487
7468,8168,24183,24414
9586,10286,24477,24686
11700,12400,24215,24655
13819,14519,24202,24466
15937,16637,24506,24686
0,0,0,0
5422,6122,24457,24499
7536,8236,24206,24437
9655,10355,24495,24703
11769,12469,24237,24680
13887,14587,24207,24476
16005,16705,24524,24701
0,0,0,0
5490,6190,24481,24525
7604,8304,24224,24454
9722,10422,24517,24729
11836,12536,24259,24699
13954,14654,24235,24500
16072,16772,24554,24734
0,0,0,0
