41,35,37,37,35,37,43,35,35,36
237,234,236,234,234,236,240,236,234,237
220,216,215,216,215,214,215,215,213,217
445,442,443,449,447,447,444,446,451,448
262,263,259,255,259,261,262,266,263,262
190,190,191,187,191,186,184,189,192,192
