15,16,21,18,78,36,107,57,43,34
20,15,218,220,191,182,275,201,182,182
24,20,198,201,172,166,288,176,164,169
58,19,409,424,359,321,390,374,343,340
69,17,225,235,227,282,184,251,209,205
216,16,191,208,146,290,159,195,136,139
