936,1636,24560,24577
4323,5023,24334,24548
6440,7140,24597,24792
8554,9254,24365,24759
10671,11371,24338,24552
12789,13489,24587,24777
0,0,0,0
2578,3278,24553,24574
4683,5383,24326,24564
6790,7490,24554,24773
8891,9591,24282,24737
10994,11694,24267,24516
13102,13802,24495,24719
0,0,0,0
2354,3054,24384,24405
4457,5157,24156,24369
6567,7267,24456,24652
8681,9381,24299,24688
10799,11499,24374,24593
12917,13617,24700,24869
0,0,0,0
1858,2558,24850,24909
4515,5215,24748,24958
6633,7333,25084,25271
8747,9447,24938,25306
10865,11565,24970,25204
12982,13682,25302,25446
0,0,0,0
1803,2503,25286,25325
4581,5281,25073,25250
6698,7398,25315,25473
8812,9512,25167,25483
10930,11630,25213,25409
13048,13748,25595,25778
0,0,0,0
2532,3232,24743,24854
4646,5346,24978,25202
6764,7464,25197,25385
8878,9578,24739,25167
10996,11696,24511,24747
13113,13813,25153,25463
0,0,0,0
2597,3297,25219,25304
4711,5411,24888,25064
6829,7529,24857,25055
8943,9643,24620,24931
11061,11761,24841,25122
13179,13879,25239,25401
0,0,0,0
1774,2474,24770,24833
3906,4606,24692,24873
6476,7176,24881,25077
9008,9708,24736,25082
11126,11826,24718,24944
13244,13944,25000,25136
0,0,0,0
2728,3428,25038,25079
4842,5542,24851,25037
6960,7660,25115,25282
9074,9774,24928,25272
11192,11892,24902,25115
13309,14009,25162,25294
0,0,0,0
2792,3492,25093,25134
4906,5606,24873,25055
7024,7724,25085,25247
9138,9838,24869,25206
11256,11956,24834,25045
13364,14064,25048,25180
0,0,0,0
