24,30,47,25,44,36,42,225,223,36
229,245,238,222,220,230,208,204,204,234
216,216,218,197,200,203,191,415,422,200
455,435,441,418,409,407,399,225,227,420
264,249,244,227,229,221,221,186,208,250
201,210,196,182,204,183,201,0,0,175
