24,24,26,23,79,50,54,30,48,44
217,219,221,218,249,168,362,210,185,181
204,202,202,200,210,265,249,175,172,170
417,417,415,421,361,313,349,352,348,344
231,232,236,237,228,289,233,209,215,213
187,184,184,199,152,118,167,177,132,140
